article_id,Genre,Onderwerp,Onderwerp2,Politiek,Genre2,text
42135342,2504 - nieuwsartikel,2503 - Evenementen en uitgaan,2,0,0,"Daarover gaat het vanavond in Nedinscoplein. Te gast zijn drie oud-winnaars van het LVK: componist Wim Roeffen (Josefien, 2000), tekstschrijver en zanger Peter Jansen (Dèh dan, dao isse!, 2003) en zanger Bram Holla (De Kriebels, 2008).
Kanshebbers
Waar moet een goed LVK-liedje tegenwoordig aan voldoen? En maken we kans? Vanavond is de eerste halve finale, daarin zit nog geen Venlose inzending.&nbsp;Oët de maot komt met het liedje Det zien de feite&nbsp;aan de beurt in de tweede halve finale. In de derde halve finale zitten Marina Claessen met Vastelaovend, det bis dich! en&nbsp;W-Dreej met Waat klink det good.&nbsp;
100 jaar foto's
In Nedinscoplein ook aandacht voor het eeuwfeest van Fotoclub Venlo. De vereniging maakte zich eigenlijk op voor het 75-jarig jubileum maar ontdekte toen al een kwart eeuw ouder te zijn. Het 100-jarig bestaan wordt gevierd met een expositie in het Kunstencentrum die vanavond opent. Te gast zijn Mieke Sniers en Joost Geeraedts.
Nedinscoplein is vanaf 17.30 uur te zien op Omroep Venlo. Meepraten kan via Facebook."
42135341,2506 - achtergrond,2498 - Bedrijfsleven,8,0,1,"‘Het had niet veel gescheeld of het glas-in-loodraam was er niet meer geweest’, vertelt Charles Helmes, kleinzoon van de oprichter van Helmes Machinefabriek. ‘Er werd opgeruimd in het huis van een tante van me en ik werd gebeld dat er een bijzonder werk op zolder was gevonden. Dat bleek dit glas-in-loodraam te zijn. We wisten dat het bestond maar niet waar het al die jaren gebleven was.’
Tante Mien
Helmes zegt blij te zijn met de onthulling van het glas-in-loodraam. ‘Het is een werk dat geschonken is door het personeel van de fabriek aan onze tante Mien, bij haar pensionering. In het werk is veel symboliek verwerkt: Steyl, de familie, de fabriek en haar activiteiten voor de gemeenschap. We zijn als familie blij dat het terug is op de plek waar ooit de fabriek stond. Het is belangrijk dat er dingen bewaard blijven, die de industriële geschiedenis van een plek vertellen. Dat hoeft niet altijd een gebouw te zijn maar een voorwerp als dit raam vertelt ook iets over het verleden.’
Helmeshof
In samenwerking met de Heemkundige Kring Tegelen is het raam gerestaureerd. Vandaag kreeg het werk een definitieve plek bij de entree van wooncomplex Helmeshof. Op de plaats waar nu het appartementencomplex staat, opende Karel Helmes in 1928 een fabriekspand voor zijn machinefabriek. De fabriek groeide uit tot een van de belangrijkste werkgevers in Steyl. ‘In de jaren zestig en zeventig, de gloriejaren van de fabriek werkten er zo’n tachtig mensen bij het bedrijf’, zegt Helmes."
42135340,2504 - nieuwsartikel,2498 - Bedrijfsleven,8,0,0,In wooncomplex Helmeshof in Steyl is vrijdagmorgen in het bijzijn van de familie Helmes een bijzonder glas-in-loodraam onthuld. Het kunstwerk staat symbool voor de Helmes Machinefabriek die tot in de jaren tachtig van de vorige eeuw actief was op deze plek.
42135339,2506 - achtergrond,2501 - Cultuur en media,3,0,1,"Stadsfiguur Hans had zichzelf benoemd tot het twaalfde lid van de Raod van 11 van Jocus. Was present bij alle evenementen, omdat die zonder hem niet door konden gaan. In zijn eigen beleving. Neet oét Lottum schreef een lied over De petroeën van òs stad en stond in 2002 samen met hem op het podium van het &nbsp;Zomerparkfeest. De hekken van het Julianapark moesten dicht, het werd een legendarisch optreden. Hans op de Laak is slechts 48 jaar geworden.
Nu aevel ’t prinseraoje. Traditiegetrouw zit de Vors in de zaal. Dit keer niet. Maandagmorgen kreeg ik een appje van hem. Met een cryptische aanwijzing. Die luidt als volgt: ’nne Ridder hilt um in ’t snôtje. Einde citaat. Een ridder, alzoeë. Wellicht Ridder Kunibald?
Uit welingelichte kringen vernam ik, dat de Vors afgelopen maandagavond een bespreking had met ’n hieël wichtig gezelschap van dreej persoëne. Dit betekent dus ook dat ’t Dreejspan niet aanwezig is geweest op de Jaorvergadering. Het kan aevel ook een dwaalspoor zijn. Stond de nieje hoeëgheid gewoon op het podium in Grenswerk.&nbsp;
Het optreden van Marco Schell was het vocale hoogtepunt van De Waus. Vanuit zijn tenen zong hij het prachtige Getske van Gelök.&nbsp; Waat un stum! Pal voor het podium barstte een meisje uit in tranen. Ze werd getroost door een vriendin. De zaal deinde op de maat van de muziek, zong mee met de handen in de lucht: &nbsp;
Getske van gelök, sträötje van verdreet.Òs leefdespaedje det vergaet ik van mien laeve neet.
Vanuit het Getske van Gelök kom je tijdens de vastelaovend uit op ’t Plaetske van Gelök. Het is de trechter waar de Parade overgaat in de Klaasstraat. De cafés op die plek zetten hun ramen van de bovenverdieping open. Van daaruit zullen DJ’s, zangers en zangeressen alle dagen een serenade brengen. Met inkel leedjes in ’t dialek.&nbsp; Als eerbetoon aan dit lokale erfgoed.&nbsp;
Truùk nao ’t prinseraoje. Tijdens ’t Hofbal&nbsp; is de Hoonderstal getransformeerd tot de oude Venlose haven. Dit sluit aan bij de flessenpost met de uitnodiging voor ’t Hofbal. Voor dit thema is aevel niet voor niets gekozen. Nog drie zaterdagen prinseraoje en de boot met ‘t Dreejspan meert aan.
Wies ’t aevel weer ens is,Sef Derkx"
42135338,2504 - nieuwsartikel,2503 - Evenementen en uitgaan,2,0,0,"Welk lied staat dit jaar op nummer 1?&nbsp;Het uitbrengen van je stem kan door te klikken op deze link.
Als vanouds
Na twee finales die coronaproof verliepen keert de finale van de Vastelaoves Top 555 dit jaar weer terug op de Parade. Op vrijdag 17 februari is het slot van de lijst weer te volgen vanaf het podium op de Parade. ‘Het wordt weer een finale zoals we die gewend zijn en zoals we dat verdiend hebben’, aldus Harry Lucker van Omroep Venlo.
Luisterweek
Om alle 555 liedjes de juiste eer aan te doen is de complete lijst de gehele week te beluisteren. Vijf dagen lang kan er iedere dag naar de, door u gekozen, 555 beste liedjes en leedjes geluisterd worden.
Vanaf vandaag 11.11 uur is de stemweek officieel geopend. Uit de lijst van ruim duizend nummers kunnen er slechts elf gekozen worden. Stemmen is mogelijk tot en met dinsdag 24 januari."
42135132,2504 - nieuwsartikel,2501 - Cultuur en media,3,0,0,"De Generator is al vijf jaar de alternatieve culturele hotspot in de Leiden. De programmering start komende zaterdag met de voorstelling ‘Het gewicht van een gedachte’ van werkplaats Van Woestijne & Jurrien van Rheenen. Het gaat over de sombere derde week van januari en de meest deprimerende dag van het jaar Blue Monday.
De Generator gebruikt dit momentum om juist ruimte te maken voor donkere gedachtes, depressies en mentale gezondheid in het algemeen. De voorstelling wordt afgesloten met een bijeenkomst met experts en ervaringsdeskundigen om het thema verder uit te diepen.
Het theater aan de Middelstegracht 36 ambieert het podium en de broedplaats te zijn voor vernieuwende makers van diverse achtergronden. Een plek voor maatschappelijk geëngageerd theater, waar het publiek niet onbewogen en onveranderd een voorstelling verlaat. Oprichtster en artistiek leider Ioana Tudor spreekt van het theater van de noodzaak.
Tudor: “Ik merkte al vroeg dat de culturele sector te veel een vrij elitaire en witte sector is, hoewel dat inmiddels iets aan het verschuiven is. Ook vond ik dat de theaterwereld weinig deed met het gegeven dat theater de wereld kan veranderen en in staat kan zijn om een revolutie te ontketenen. Toen dacht ik, als dat de situatie is dan bouw ik toch zelf een theater waar wel die ruimte voor dat activisme bestaat.”
Het alternatieve karakter van De Generator blijkt vooral uit de programmering. In het Sleutelstad-programma Cultuur071 geeft Tudor een vooruitblik op de plannen voor de komende maanden. De volledige programmering voor de komende weken is te vinden op de website van De Generator."
42135131,2504 - nieuwsartikel,2501 - Cultuur en media,3,0,0,"Aan de 2023-editie van Gluren bij de Buren doen in Leiden volgende maand 41 Leidse huiskamers mee. Daar worden in totaal 132 optredens verzorgd door 44 podiumkunstenaars.
Het programma bestaat dit jaar uit een brede verscheidenheid van disciplines en genres. In de Stevenshof speelt een gitaarensemble afgewisseld door een a capella groep, in het centrum wordt door een DJ duo een aantal gouden platen gedraaid. Elk optreden duurt een half uur en elke act wordt drie keer uitgevoerd.
Alle optredens zijn te bezoeken op basis van vrijwillige bijdrage en reserveren is niet nodig. Bezoekers kunnen via glurenbijdeburen.nl/programma/leiden een persoonlijke route samenstellen. Bezoekers kunnen zo van optreden naar optreden hobbelen, maar de echte fanatiekelingen kunnen maar liefst zeven verschillende optredens bijwonen.
Gluren bij de Buren Leiden vindt plaats op zondagmiddag 5 februari van 12.00 tot 17.00 uur en wordt georganiseerd door Stichting de Bühne in samenwerking met de BplusC. De optredens zijn in alle Leidse wijken."
42135130,2504 - nieuwsartikel,2499 - Jubilea en herdenkingen,10,1,0,"Maar liefst drie gemeenten houden vanavond hun nieuwjaarsreceptie. In Leiden, Voorschoten en in Zoeterwoude worden de inwoners ontvangen door hun gemeente en toegesproken door de verschillende burgemeesters. Het is voor het eerst in drie jaar dat de bijeenkomsten weer fysiek kunnen plaatsvinden.
In Leiden wordt de nieuwjaarsreceptie gehouden in de Pieterskerk. Voorschoten en Zoeterwoude organiseren de bijeenkomst in het eigen gemeentehuis.
De nieuwjaarsbijeenkomst in Leiden en Voorschoten beginnen om 19.00 uur. In Leiden staat er het eerste uur het traditionele Nieuwjaarsconcert van het Leids Studenten Koor en Orkest Collegium Musicum op het programma. Dat concert is alleen voor genodigden. Dat zijn dit jaar inwoners die wonen op huisnummers 23, 123, 223 enzovoorts. Alle plekken voor dat concert zijn al vergeven. Om 20.15 uur gaan de deuren van de Pieterskerk voor iedereen open. Rond 20.45 uur houdt burgemeester Lenferink zijn nieuwjaarstoespraak.
In Voorschoten is de receptie van 19.00 tot 21.00 uur in de raadzaal van het gemeentehuis aan de Leidseweg. Burgemeester Nadine Stemerdink zal de aanwezigen toespreken en een gelukkig nieuwjaar wensen.
In Zoeterwoude gaan de deuren van het gemeentehuis aan de Noordbuurtseweg om 20.00 uur open. Om 20.30 uur begint in de raadzaal de half uur durende talkshow ‘Zoeterwoude is om van de houden’ met daarin ook de nieuwjaarsboodschap van burgemeester Fred van Trigt."
42135129,2504 - nieuwsartikel,2495 - Sport,4,0,0,"Leidenamateurvoetbal.nl is gestart met een podcastserie over vrouwen in de voetbalwereld in Leiden en omstreken. In ‘Trudy’s Vrouwenhoek’ gaat Trudy Kwik elke twee weken in gesprek met voetbalsters, trainsters, vrouwelijke bestuursleden, ‘de vrouw achter’ en ga zo maar door. Sleutelstad publiceert de podcasts als mediapartner van Leidenamateurvoetbal.
In de eerste aflevering is Reanne van Kleef (36) te gast. In haar jeugd begon ze als talentvolle keeper bij het Haagse Quick Steps en doorliep verschillende KNVB-selecties. Omdat het in die tijd voor meiden moeilijk was om bij de jongens te kunnen voetballen en er weinig perspectief was in het vrouwenvoetbal, was ‘het leuke’ er na een tijdje wel vanaf. Ze hing de voetbalschoenen een aantal jaar aan de wilgen, tot ze in Leiden ging studeren en bij het Leidse Lugdunum terecht kwam. Daar voetbalt ze sinds 2006 en vanaf 2019 is ze ook bestuurslid van de club.
In de podcast praten Kwik en Van Kleef over de ontwikkeling van het vrouwenvoetbal in Nederland, de plek van het vrouwenvoetbal binnen een mannenclub en hoe het is om als vrouw in een voetbalbestuur te zitten.

 "
42135128,2504 - nieuwsartikel,2502 - Vervoer en werkzaamheden,5,1,0,"In Voorschoten wordt deze maand gestart met de aanleg van glasvezel voor snel internet. De eerste huishoudens krijgen de mogelijkheid om in april al gebruik te maken van internet via glasvezel met snelheden tot 1 gigabite per seconde.
De werkzaamheden worden uitgevoerd onder leiding van Open Dutch Fiber samen met T-Mobile. Voor bewoners die op de hoogte willen blijven van het aanlegproces en meer willen weten over de specifieke gebieden in Voorschoten is een informatiepagina ontwikkeld met meer informatie."
42135127,2504 - nieuwsartikel,Politiek,12,1,0,"1.361 Leidse jongeren die vorig jaar 18 jaar werden, kregen het gemeentelijke informatiepakket dat bij het meerderjarig worden hoort pas eind december of in de eerste week van januari 2023.
Normaal stuurt de gemeente een setje met handige informatie naar iedereen die bijna 18 jaar wordt. Dat is immers de leeftijd waarop allerlei zaken veranderen. “Maar we waren ze niet vergeten hoor”, meldt een woordvoerder van de gemeente Leiden. “Deze taak is niet goed overgedragen toen iemand hier langdurig ziek werd.” Inmiddels is het verzenden van de infopakketjes hervat. “In 2023 sturen we alle jongeren weer op tijd een flyer toe.”
De flyers bleven sinds februari 2022 bij de gemeente op de plank liggen en gingen in december alsnog op de post."
42135126,2504 - nieuwsartikel,2502 - Vervoer en werkzaamheden,5,1,0,"Het bestuur van multicentrum De Eendenkooi in Zoeterwoude-Rijndijk gaat 300.000 euro investeren in het gebouw. Sinds de gemeente liet weten dat de vervanging van het gebouw voorlopig uitgesteld is, ging de stichting, die eigenaar van het gebouw en de grond is, in beraad over de toekomst. Door het gebouw nu energiezuiniger te maken kan het nog jaren mee.
Ondanks de onzekere toekomst van het gebouw vindt voorzitter Jaap van Meijgaarden de investering de moeite waard. “Het verduurzamen van het pand is hard nodig. De energiekosten zijn zo hoog dat het echt loont. Ook als we hier bijvoorbeeld over tien jaar vertrekken”, stelt hij.
Het Fonds 1818 en de rijksoverheid stellen 100.000 euro subsidie beschikbaar. “Dan moeten we zelf nog ruim twee ton financieren. Voor warmtepompen, verdere isolatie, warmteterugwinning en zonnepanelen. Maar ik heb er vertrouwen in dat we dit bedrag, tegen voordelige voorwaarden, van de gemeente mogen lenen. Dat is eerder ook al eens gelukt”, vertelt Van Meijgaarden.
De voorzitter deed zijn uitspraken tijdens de nieuwjaarsreceptie op vrijdag 5 januari. “De vrees dat we een terugval in activiteiten zouden krijgen na afloop van de coronabeperkingen is gelukkig niet uitgekomen”, vertelde hij tijdens zijn toespraak. Alle activiteiten van voor de coronacrisis zijn terug. “En er zijn er een aantal bijgekomen, zoals dansavonden.”
Ondanks de prijsstijgingen ziet de toekomst van De Eendenkooi er dus toch positief uit. “Laten wij daarop het glas heffen”, beëindigde hij zijn korte nieuwjaarstoespraak."
42135125,2504 - nieuwsartikel,2503 - Evenementen en uitgaan,2,0,0,"Na een maand van ijspret is maandagmorgen begonnen met de afbouw van de drijvende ijsbaan op de Nieuwe Rijn in Leiden. Vanaf 9 december werden er allerlei activiteiten georganiseerd en werd er driftig op los geschaatst. Dat leverde ongeveer 25.000 bezoekers op.
“We moeten nog even precies tellen, maar waarschijnlijk hebben we tien procent méér bezoekers gehad dan de vorige keer”, zegt organisator Jeroen Weijermars van Stichting Sport in Beeld. Van te voren rekende de organisatie juist op vijftien tot twintig procent minder bezoekers dan voorheen. Dat kwam mede door het ontbreken van de drijvende kerstmarkt, die voorgaande edities een publiekstrekker op zichzelf was. Veel Leidenaren, maar ook opvallend veel toeristen maakten gebruik van het gelegenheidsijs.
De weersomstandigheden waren dit jaar een uitdaging op zich. Weijermars: ” We begonnen met min tien en eindigden met plus vijftien graden. Dat is leuk, dan moet je heel erg improviseren. En uiteindelijk is het een enorm succes geweest.” De ijsbaan was één avond dicht: de warme avond op 1 januari.
De afgelopen maand zijn meer dan tachtig vrijwilligers actief geweest. Samen hebben zij drie jaar aan vrijwilligersuren in het project gestoken. Hun laatste klus is de afbouw van de ijsbaan. Daarna komt het zwarte gat en zullen ze wel even een ‘ijskater’ hebben.
 
 "
42135124,2508 - interview,Politiek,12,1,3,"In het maandelijkse gesprek met de Leidse burgemeester Lenferink blikt Chris de Waard dit keer terug op het voorbije jaar 2022.
Aan de orde komen corona en de lockdown waarmee vorig jaar nog begon, Leiden European City of Science, de oorlog in Oekraïne en de gevolgen daarvan voor Leiden en het verloop van de jaarwisseling.
Het Gesprek met de burgemeester wordt aan het begin van elke maand opgenomen en de dagen erna verschillende keren uitgezonden op Sleutelstad TV.
Heeft u suggesties voor een thema of vragen aan burgemeester Henri Lenferink? Stuur dan een email aan de redactie van Sleutelstad: redactie@sleutelstad.nl."
